imgName,entropyMooney,entropyGrayscale,structSim,selfSimilarityMooney,selfSimilarityGrayscale,PHOGcomplexityMooney,PHOGcomplexityGrayscale,anisotropyMooney,anisotropyGrayscale,edgeEntropyMooney,edgeEntropyGrayscale
325,1.80893755696469,7.27290315265095,0.0735161119712176,0.5769,0.71226,9.2358,11.236,0.0013918,0.00045854,0.220113827841346,0.472211903606263
327,2.04707035733752,7.37353744843087,0.0835944342253545,0.51015,0.71223,9.1544,12.632,0.0015438,0.00031655,0.21796550228559,0.597337397945469
328,1.67422900687106,7.78994925589393,0.104657866242747,0.59375,0.62281,6.1911,13.345,0.0012525,0.00039647,0.180842706520247,0.535751413598684
329,3.07361080942489,7.06946779078359,0.223815233349581,0.58891,0.64447,10.157,6.1089,0.00097714,0.00067783,0.245901807143163,0.472409631065103
331,1.49064410595418,7.50564932451753,0.20009581115051,0.48246,0.71825,4.1789,6.0246,0.0017934,0.00063788,0.133842700356286,0.481024436212032
332,3.01707743082953,6.85007772389311,0.226296053977927,0.73885,0.54543,22.281,11.26,0.00083229,0.00021743,0.416248196308803,0.608446536566987
333,0.908422316179403,6.72489907763057,0.584820200238407,0.30568,0.58724,2.9983,3.8158,0.0016946,0.00042366,0.10361925383336,0.515821803028035
334,1.47581901988086,7.25128945234445,0.399789375811826,0.39121,0.52183,5.1931,9.0049,0.0018084,0.00073648,0.154051938090869,0.477315339099221
335,1.91202370441906,7.65316423160265,0.420336923027776,0.52005,0.5037,9.1362,6.0503,0.0018167,0.00068832,0.218428935342101,0.445150981810764
336,1.24028208263962,7.33198491445468,0.169300732321714,0.37587,0.69035,5.7316,24.411,0.0022806,0.0009487,0.155729852720686,0.634892727541835
337,1.75408331926227,7.79319364639137,0.184268772038294,0.46884,0.68274,5.9893,10.171,0.0014382,0.00045707,0.182763799388966,0.588474812814856
338,2.58767072735398,7.59114688839992,0.128540368678858,0.6465,0.82286,17.201,22.362,0.0010108,0.00014792,0.345223866996399,0.718048738899631
340,1.80984469381018,6.97707166974309,0.411530091354827,0.52835,0.57774,9.6172,11.654,0.0014964,0.00052496,0.22335701175576,0.431039227299225
341,1.35413607019562,6.5249602650603,0.0656110199999663,0.28963,0.41968,5.2309,5.4813,0.0018955,0.0010624,0.171255124882271,0.359293409884842
343,2.2979031845174,7.31780657529908,0.224956404702798,0.56948,0.55124,11.755,5.7254,0.0012206,0.00064358,0.263634506891022,0.436365500035762
344,2.59037911675736,7.65555614508779,0.133320848697758,0.74018,0.6744,15.581,13.921,0.0010535,0.00038397,0.318523263366048,0.612741831809803
346,1.87837210426375,7.71797185896472,0.133869815124368,0.61369,0.80492,7.2105,15.715,0.0013033,0.00031106,0.20306781544493,0.610223041841317
347,1.75017901428427,7.66950390661433,0.205035671554176,0.49069,0.65378,6.423,8.7039,0.0017648,0.00057315,0.179570216713539,0.484342887982761
348,3.48485050000126,7.58595278037316,0.115896352974188,0.6834,0.79564,13.255,25.748,0.00079174,0.00028241,0.294837337472958,0.619036160491537
350,2.96985174095805,7.59663530719824,0.115657359221664,0.60111,0.83927,9.5163,15.118,0.00068271,0.00025759,0.23612797819654,0.694587608206887
351,1.74313442873089,7.3006701534993,0.382323497815109,0.42531,0.54346,6.5337,4.5347,0.0018215,0.00080156,0.175710662913984,0.336337029698717
353,2.94156398771135,7.80967927114166,0.23291130540575,0.63954,0.7376,10.653,10.724,0.00082305,0.00044989,0.258579862250697,0.536149415997515
356,1.81816112151087,6.96744515047582,0.231368449232086,0.49302,0.49258,6.2628,5.6749,0.0018168,0.00080965,0.188619650961636,0.449573244430669
357,2.36267617539929,7.8196889105612,0.240361927685272,0.56524,0.61064,14.092,13.693,0.0015414,0.00098269,0.300807288608845,0.487199379525288
358,1.17353102320092,7.45979644263453,0.658109612504184,0.22978,0.37361,3.0054,5.212,0.0019188,0.0005062,0.104859116716405,0.367709084455524
360,2.3250010226628,7.05097002947431,0.0785537426034855,0.73156,0.83348,12.1,18.455,0.00096901,0.00023825,0.267077114959552,0.733105269366811
364,2.10519480254532,7.25753251249469,0.125740843893816,0.51957,0.67657,9.7381,9.6342,0.0013158,0.00042659,0.226920188993028,0.554321801601836
365,2.03718174847557,7.71934091373564,0.177066636045095,0.45358,0.68904,8.8408,8.2375,0.0014979,0.00051772,0.209888892697258,0.502173181558181
367,2.85002280602684,6.83580627109373,0.262500117878128,0.51394,0.50104,11.232,12.988,0.0013775,0.00072613,0.250950869691729,0.428137899157354
368,1.94662533900039,7.46021813362608,0.287843008250765,0.41117,0.67473,3.8971,8.2638,0.0014996,0.00058855,0.118519760157006,0.538826705822983
369,2.06991591708849,7.69143974253028,0.179770559202554,0.62389,0.65602,9.6528,9.3695,0.001355,0.00054362,0.226630699941941,0.510575753203696
370,3.0230211954387,7.84161106420777,0.285565350693138,0.71116,0.7188,8.9339,7.526,0.00079893,0.00052422,0.220913250838407,0.380027025835871
371,4.51483621980234,7.70829732336133,0.192996258677453,0.83402,0.85206,23.599,33.798,0.00037042,0.00018477,0.449523806310292,0.775666564157443
372,1.66287063429387,7.58682083299615,0.173981329178381,0.4706,0.63811,7.0282,6.9962,0.0015915,0.00078365,0.19429781879618,0.425464002324601
373,2.095049284394,7.80672876603802,0.163209264410657,0.70009,0.79961,9.3272,12.05,0.0011949,0.00037219,0.217639223097653,0.573038221409659
374,1.69610393225631,7.63310511612936,0.236979081052599,0.46693,0.66826,5.3452,5.3764,0.0014064,0.00045261,0.162672801778109,0.424922802774768
377,2.28255488412582,7.36195857026908,0.253738190978506,0.6832,0.65897,12.226,11.294,0.0012335,0.00060359,0.268644032510492,0.450675445104317
378,2.26003401800449,7.6557419618282,0.128507265404725,0.62811,0.57882,11.607,21.74,0.0012555,0.00023711,0.259424690943481,0.642253209390715
379,2.01832828909113,7.27092096515872,0.482265715853335,0.46032,0.61875,8.3731,8.5691,0.0016477,0.00087122,0.210382716406351,0.424038645133247
380,1.94895909989226,7.69667513239868,0.281493033753517,0.5278,0.59149,8.2444,8.9387,0.0016378,0.001042,0.201155505815711,0.444759896222903
381,1.89230207490884,7.27590022608084,0.0728220842673515,0.55766,0.70679,7.2681,14.056,0.0012733,0.00040378,0.205742255363683,0.670066444194593
382,1.6620829997575,7.74597315330304,0.318950057383857,0.40861,0.66204,5.9541,7.1448,0.001864,0.00051257,0.155731983315403,0.462223079985306
383,2.43124909779669,7.51293403818539,0.22013296174899,0.72331,0.67844,15.601,12.121,0.0011393,0.00045914,0.316506081258926,0.573516474319448
386,2.5017401789507,7.65134060606344,0.162594205910509,0.67357,0.70892,15.456,20.449,0.0010435,0.00030506,0.3202713732431,0.704252372078509
387,1.83318737768545,7.35221373445449,0.244451978625876,0.50508,0.54135,6.9211,5.93,0.0016411,0.00078262,0.194963583255197,0.313355208510892
388,2.53831976388943,7.83466037950274,0.216761418864202,0.68631,0.70284,14.71,12.627,0.00097559,0.00036943,0.301859331092934,0.556288642162356
390,1.89130444885966,7.93735637617106,0.141379554766206,0.58929,0.71103,7.4415,13.718,0.0013975,0.00034002,0.207835696603124,0.464018307391833
391,1.57539929688022,7.22865026593834,0.230883282645963,0.48148,0.57575,5.5585,8.6334,0.0014256,0.00070295,0.160654107167843,0.394004055588602
395,2.76524317959134,7.40319191378106,0.124297258448119,0.55018,0.66543,11.531,11.606,0.001317,0.00042356,0.253639461828439,0.562022017206546
396,1.65418968712446,7.48989607370935,0.162662753667468,0.43212,0.52631,5.0835,6.7944,0.0017056,0.00042234,0.162571534007612,0.474736997948435
398,2.86279769170836,7.42697676254211,0.345601158257382,0.60206,0.62881,9.348,7.3882,0.00087963,0.00060976,0.2256143043177,0.477027173746299
400,1.6118847403919,7.4431458705891,0.334269198378936,0.56974,0.80641,5.0634,5.7643,0.0016137,0.00041858,0.155959180970542,0.464313366568549
403,2.51715227864113,7.86011895448924,0.199882150403895,0.71212,0.66777,15.061,16.463,0.0010807,0.0004416,0.309111821467642,0.514226560636025
404,1.56980833007967,7.21684446682132,0.403799015393189,0.4924,0.54371,6.7643,12.018,0.001496,0.0010401,0.192104916088416,0.501790014923683
405,2.17783485832047,7.52461174059872,0.146969874222225,0.61621,0.70025,10.195,12.297,0.0012208,0.00041618,0.234646118259398,0.589452761117812
406,1.44680784251154,7.38010527823074,0.363633281508396,0.47972,0.69979,3.0013,5.203,0.0017006,0.00064856,0.10589351560325,0.44415563895526
407,1.30889910823863,6.09345362975319,0.657567111986193,0.50564,0.59572,6.0192,6.7239,0.0014406,0.00052365,0.176428903142073,0.356966585748762
408,2.50724858429782,7.62297405373287,0.201498136323859,0.49628,0.60863,7.4313,9.56,0.0011616,0.00059816,0.196690108669825,0.395812277125631
409,1.94692061212984,7.29582055001558,0.174367398642732,0.48225,0.55576,8.6656,9.4197,0.0013835,0.00083416,0.212953319704878,0.402289291943329
410,2.08099297695095,7.51763165604529,0.0994906501471639,0.39829,0.56127,9.2866,18.609,0.001479,0.00041414,0.216903039309389,0.524863090134488
411,2.15552369351883,7.48995944971015,0.327452555906208,0.53876,0.69271,10.251,14.627,0.001406,0.00043944,0.236608541914892,0.503191664502031
412,2.06211930904422,7.29660701674388,0.482431074083245,0.53678,0.58634,9.3279,8.6778,0.0016622,0.0008599,0.217010545623203,0.353942565591044
414,2.51023640360448,7.26289509724401,0.162688884895633,0.61866,0.71844,15.793,14.628,0.00099434,0.00034497,0.326725003815139,0.559457318114143
416,1.93293155006764,7.82637710776049,0.160780004559823,0.66354,0.79664,7.7168,20.978,0.0012632,0.00020415,0.211442880313187,0.587503110811036
417,2.59835651637493,7.71559771806089,0.134095109604076,0.62117,0.83566,15.633,22.728,0.0011458,0.00028795,0.326436807584936,0.670908700745974
418,2.34315342114803,7.18555204418308,0.216886067638818,0.55457,0.63749,9.2496,5.5308,0.0010303,0.00063273,0.225417362838196,0.368135513282564
419,2.13787686041784,7.71960350680758,0.180695098185871,0.63478,0.74114,9.8702,12.599,0.0012672,0.00037307,0.227353043811575,0.60623240473446
420,1.41538110977362,7.54794668250479,0.183977118511148,0.42097,0.73342,4.4142,10.869,0.0015892,0.00045204,0.142176840566139,0.609793380845937
423,2.01158910202098,7.7493010521558,0.153007253315156,0.61088,0.72197,8.3134,15.498,0.0013743,0.00042793,0.198822549510167,0.510742030625041
424,1.74062954480157,7.4573758647916,0.385098838339825,0.52848,0.58249,6.2887,6.462,0.001377,0.00041006,0.18565603370444,0.512185329669239
425,1.43510136260813,6.99267344898167,0.281416427004562,0.47011,0.52414,4.9379,9.8732,0.0016079,0.00049945,0.151935124260466,0.520771844822059
426,3.48050512260479,7.83045801377818,0.201117606312444,0.65934,0.76011,14.457,18.83,0.00059801,0.00036942,0.323143878745006,0.624989069003622
427,2.33770188974156,7.37716554720362,0.41522302467566,0.36092,0.40546,6.18,4.8403,0.0014044,0.00067515,0.170867814579599,0.431692267987458
429,1.83609641055311,7.82342033126751,0.276089315981828,0.48383,0.56684,6.6348,6.6998,0.0015877,0.00080865,0.191563206178929,0.398229842849428
430,1.88965189955395,7.24019120352197,0.365514731663834,0.47777,0.58389,7.0366,7.4995,0.0015078,0.00069736,0.203783483144492,0.461733078695558
433,1.75480191421042,7.85622527673278,0.224726468763367,0.50966,0.71135,5.9193,12.239,0.0014582,0.00040867,0.176103806095347,0.521060779584807
434,1.79778030257896,7.18857958954584,0.105457559514623,0.49361,0.64954,7.0511,7.5625,0.0012921,0.00045418,0.202816078249859,0.534263442551153
435,1.80040156485639,6.97253504114347,0.138603672406332,0.50261,0.5997,6.8306,8.3808,0.0013587,0.00063137,0.194300048654336,0.469133737579821
436,1.93481414728689,7.71146213944967,0.142840728465533,0.5095,0.57987,7.6061,16.62,0.0012785,0.00036549,0.214909828377654,0.575995841316584
437,1.88858725927686,7.59421841653308,0.157518631054447,0.48439,0.71488,7.8436,12.258,0.0014546,0.00043495,0.216864453720798,0.552740739818803
438,1.97608894523688,7.6807955835406,0.301930048951986,0.53878,0.50583,8.7666,9.9107,0.00142,0.00063303,0.206074071068589,0.483564774079571
439,1.63683665381786,7.3232629484751,0.391496696163431,0.36595,0.63451,6.7816,14.548,0.0016488,0.00052401,0.19813715354706,0.505623969538186
440,2.25249862133151,7.42202975325411,0.119426970634203,0.64138,0.69697,11.885,15.431,0.0010802,0.00041053,0.262162313447862,0.551191798235231
442,2.81411550350513,7.53857956491998,0.260854558679923,0.67763,0.65345,10.422,7.0946,0.00071327,0.00039764,0.256586262766665,0.415047027655252
447,1.62824722096059,6.97863566511076,0.0633473404273044,0.57817,0.54207,6.4174,7.1808,0.0014593,0.00040304,0.186417014456316,0.4996249408168
448,2.13822685490847,5.92602750175332,0.319880634081582,0.39501,0.36909,5.3949,7.1345,0.0012381,0.00087857,0.156501339805789,0.397862832321955
452,1.85769662130164,7.46654893349499,0.268324251385399,0.52194,0.51655,7.58,7.1848,0.0016013,0.00064604,0.202723572613619,0.47213781464994
454,2.41898581229555,7.38750618523836,0.147637638663492,0.66099,0.82321,14.005,20.131,0.0010821,0.0002231,0.301725491083181,0.60335940190296
456,0.854614655136505,6.03011148672871,0.681767637585364,0.25076,0.46056,3.3157,3.0777,0.0019272,0.00033595,0.102997897732066,0.441787980201632
457,1.58838287015591,7.66096160008598,0.19570651091416,0.5605,0.72642,4.365,9.964,0.0015078,0.00031746,0.138435469699202,0.502936028272258
458,2.00476309872359,6.8155325017847,0.533383007042954,0.31474,0.47254,5.0709,3.8823,0.0014506,0.00062717,0.14898983300597,0.431572744690228
459,1.92544104983879,7.25227038662408,0.0709589603243115,0.54042,0.60071,8.2257,11.464,0.0015944,0.00051567,0.20090298563484,0.497449739047954
460,2.10578738739599,6.17180238105508,0.0725119271305649,0.64665,0.57297,10.449,6.6758,0.0012448,0.00038474,0.240731124353958,0.45268234100661
462,3.29616367514428,7.44577402397064,0.331413346345066,0.55462,0.60311,13.124,7.7866,0.00069783,0.00040095,0.298883326578734,0.464648331523068
463,1.52753447425966,6.75226587174289,0.0525423036197276,0.33473,0.45803,9.1471,10.459,0.0011846,0.00027422,0.237139037779253,0.505433655065577
464,1.65222073294301,7.81074293367491,0.356488605822852,0.29826,0.60879,2.4318,4.7724,0.0015369,0.00034228,0.0835063869522942,0.454854662510487
465,2.29714548879179,7.49587336518122,0.272055142993535,0.62686,0.62505,12.336,7.6752,0.0012497,0.00054821,0.262280480845493,0.443750187933231
466,2.45495631442585,7.34013611356502,0.223990768437562,0.58513,0.63863,8.7837,7.6727,0.00097525,0.00042209,0.22126496256631,0.481936787300267
468,1.86063364895896,7.51664028777305,0.200432593339266,0.49373,0.6458,8.4218,10.278,0.0015877,0.00054845,0.200405532595745,0.421866340487488
469,2.08071502570149,7.43837763790616,0.111578128822515,0.46966,0.72567,6.9282,18.449,0.0012678,0.00042098,0.19190965052162,0.624562476909418
470,1.02785606975452,6.76265154904738,0.553427923425018,0.2578,0.55537,1.8931,4.6233,0.001985,0.00052431,0.0739823824266104,0.420091931959544
472,1.7686125560151,6.78568014304102,0.176809064325858,0.37268,0.55055,6.1622,6.7953,0.0015752,0.000722,0.177983344032967,0.480662483283077
475,2.34064074289887,7.70741904353221,0.281817744876184,0.5061,0.57505,12.534,13.805,0.0013887,0.00076401,0.277686022181367,0.520074246463483
477,2.21088870539055,7.040543903265,0.196319655642937,0.61807,0.61034,10.439,7.1769,0.0012226,0.00051154,0.239925737619916,0.496925164134886
479,1.82102136085551,7.62722655462527,0.289350064165523,0.33734,0.56423,3.1854,7.4554,0.0015129,0.00061248,0.105018176786998,0.507176901652401
480,1.70519115352323,7.27789365834018,0.427612235369917,0.37476,0.5692,5.3163,6.1613,0.0015747,0.00093986,0.147434551660531,0.453044162443708
481,1.97403679922147,6.78820462333755,0.461333203080423,0.44623,0.6189,3.9343,7.5675,0.0013366,0.00050531,0.122944681870017,0.428708218028523
486,1.94901401060432,7.45539486687463,0.132069741055114,0.61525,0.56554,8.6276,7.2003,0.0013439,0.0004941,0.204816324665161,0.492042509822319
487,1.88895957749556,7.74241669337087,0.106257215629357,0.49108,0.76848,7.3765,20.376,0.0015827,0.00029254,0.210500224819318,0.659615861811503
488,1.94386198548701,7.64345928220951,0.309568694977015,0.44874,0.4468,7.8731,7.0517,0.0016543,0.00059291,0.193052769913391,0.387485058773415
489,1.55925520956372,7.07946039079868,0.147170857111066,0.27414,0.63487,4.4057,8.7689,0.002087,0.00030616,0.137872591243681,0.453957954126262
491,1.70751367669669,6.92048212215963,0.519523735565836,0.45445,0.50777,7.2704,2.7361,0.0021165,0.0006004,0.183364224913904,0.441932772094751
492,1.96075960304162,7.66929246388507,0.210869537040321,0.53959,0.79499,10.624,13.01,0.0015432,0.00031479,0.223404464280274,0.567700984190073
494,1.77327823408849,7.7964736105528,0.419066805230894,0.46165,0.57576,6.5852,7.6084,0.0016089,0.0007987,0.193646231447783,0.3498540068555
495,1.81313272171105,7.60086064537677,0.173593990629574,0.58698,0.66867,7.6836,13.048,0.0013121,0.00036007,0.210649970147761,0.565084413594892
496,2.10887852396798,7.84429158923635,0.31653942441018,0.58593,0.64318,10.502,9.9496,0.0014045,0.00034651,0.234355513181103,0.507429587270722
497,1.98559253605517,7.55367994866397,0.34678520128946,0.53165,0.5878,7.8808,8.0436,0.0013672,0.00099337,0.199506421051848,0.350026961675197
503,2.70841749813984,7.31115144537216,0.228882235766418,0.57032,0.59156,8.0958,5.853,0.0012287,0.00098139,0.202826355633535,0.388030782095782
504,3.09076401823289,7.74171321569289,0.248607412722991,0.61781,0.72717,13.768,10.639,0.00072602,0.00039291,0.326817816923717,0.500656360016948
505,2.82092131420056,7.63491085700271,0.0888729706284554,0.5599,0.6732,8.6826,15.279,0.00072234,0.00018812,0.218106035005131,0.593536471377692
506,2.01694886802655,7.5117383061627,0.113604189051,0.62952,0.55171,8.4035,12.387,0.0010592,0.00023298,0.202147610059879,0.538926072427035
507,1.74037043336032,7.42269692766745,0.241583265187337,0.36907,0.64835,6.2953,12.125,0.0018681,0.00043412,0.175124420001307,0.573816559598313
510,1.88767381959679,7.04827866350354,0.21541494616575,0.44479,0.48473,8.2003,4.7704,0.0015145,0.00090075,0.219146820991579,0.348470010371719
511,1.9192397532103,6.7516472548514,0.220113232372371,0.37154,0.50188,7.0348,10.259,0.0013214,0.00068306,0.200839024814098,0.47081565501646
512,2.83351049785052,7.33206852245425,0.102016366273571,0.77963,0.8843,17.957,20.727,0.00086835,0.00016474,0.358183340235993,0.713939573221133
513,1.91839215390105,6.62529134097351,0.239096786698528,0.50156,0.4382,8.4214,6.7742,0.0015149,0.00065306,0.202682453690115,0.41809209079163
515,2.06614779474599,7.5394725882739,0.216056054260801,0.58507,0.56631,9.391,8.4255,0.0013832,0.0011177,0.221622135914801,0.433605290182224
516,2.32548197136571,7.8938166115413,0.100927511066668,0.69195,0.79612,11.732,23.457,0.00099244,0.00025077,0.260364312179024,0.651827284517227
517,1.8951150193851,7.74712274081117,0.0942586229287914,0.58709,0.80369,8.17,21.242,0.0012071,0.00024097,0.198455217585188,0.722033902372808
518,1.41402602630095,7.4094220437399,0.453189010371544,0.38289,0.45322,3.9783,5.3753,0.0021891,0.00097365,0.127349479171271,0.42502488504954
519,2.41745194271183,7.80317307610234,0.18861539379208,0.6672,0.71631,13.46,16.598,0.0011922,0.00035403,0.28864922131936,0.566617083885044
520,2.8642187494465,7.91218276414298,0.170521486874111,0.65812,0.69078,20.565,24.536,0.00093502,0.00032598,0.392034174060223,0.66014379650248
522,2.34523230095551,7.55574071462358,0.217632993222616,0.61153,0.57388,12.549,9.2883,0.0011905,0.00048113,0.269838950574281,0.461401437382208
523,1.65998902755129,7.2307434440656,0.117956152652008,0.47712,0.64329,5.2053,10.043,0.0015544,0.00031368,0.159896134698529,0.509485818632466
524,1.20248314293245,7.5285066106343,0.311502398359239,0.31557,0.80143,2.7787,9.3595,0.0018066,0.00027193,0.0986089870803852,0.632434493154773
525,1.93389753084929,7.6793965094313,0.192719412643319,0.42072,0.49303,8.4991,11.234,0.0017764,0.00090417,0.20214968301769,0.439424562278128
526,1.82214724033454,6.4165069645816,0.394725387372908,0.45496,0.50432,6.2984,9.412,0.0016741,0.00082758,0.183744664667418,0.454250441788111
527,2.61869330385974,7.42719436517266,0.11330916803564,0.62552,0.68009,15.545,20.763,0.0010896,0.00061704,0.32088498920272,0.576759141207831
529,1.20881719181598,5.12193823836895,0.041343162429951,0.29715,0.46457,5.8182,9.6682,0.0015993,0.00043987,0.17226233155034,0.37493786263902
530,1.37453087767028,7.25300901965662,0.118852245434833,0.37283,0.7807,3.3289,9.5187,0.001987,0.00024359,0.110448774742711,0.386089779323313
532,2.12778116661281,7.67657177004826,0.325590937086917,0.55994,0.70476,7.4046,9.8265,0.0013197,0.00060726,0.192256005864117,0.463903097188794
533,2.18573517783739,7.85963924051477,0.20004632203917,0.58921,0.62587,12.718,13.579,0.0015836,0.00095749,0.263192725030993,0.46713049140309
534,3.25444254133612,7.76554336945884,0.19744551256936,0.68576,0.68553,13.639,13.03,0.00053098,0.00034775,0.313827713289714,0.539066205633686
536,1.76293558569906,7.72991620232595,0.221564643535792,0.54041,0.64324,8.5691,11.29,0.0015618,0.00089926,0.1845926244523,0.480696547762562
537,1.88946883262174,7.35837027098281,0.194775877803115,0.5572,0.78709,7.1856,28.136,0.0015764,0.00039828,0.208079955237487,0.569564493331493
539,1.72335004240805,7.43188382449835,0.195104590981582,0.56967,0.66535,7.0393,16.939,0.0018357,0.00034329,0.19820146207933,0.617744456466804
540,1.99213939531217,7.57312781902326,0.0949081006382129,0.54083,0.68689,7.4774,17.09,0.0010866,0.00028259,0.199009685219367,0.597872590690456
541,2.16036839973611,7.68873416624972,0.325387933573273,0.57581,0.60322,11.34,7.917,0.0014319,0.00072268,0.236531336568927,0.398446449121375
544,2.32074629443688,7.97630193022581,0.147065976203126,0.59236,0.72308,12.862,24.953,0.0011594,0.00032226,0.280746381530106,0.664366944097271
545,2.26838628790463,7.67720265966542,0.115186679511722,0.61247,0.84415,11.356,27.345,0.0012631,0.00025069,0.253397652543095,0.722520584217236
546,2.09710209548711,7.73348046138995,0.188634041916697,0.50014,0.63211,10.444,13.526,0.0013425,0.00040739,0.244284387609318,0.50961711690792
548,2.06691973847787,7.57527263696729,0.219586362183264,0.54442,0.62537,9.3314,7.1965,0.0015691,0.00073674,0.21772106521349,0.413409247905961
549,1.59503229002818,6.32183018149548,0.0717732664054608,0.29571,0.35925,6.7358,7.0392,0.0020818,0.0012359,0.1931678415551,0.408943341480697
550,1.91837064633165,7.57077032015855,0.178005625333975,0.52833,0.75219,8.0836,27.512,0.0013589,0.00030917,0.199540156185791,0.613743218992081
551,2.64920178564681,7.899977025444,0.161156946362106,0.70277,0.76913,15.532,31.631,0.0009217,0.00027475,0.323196017581765,0.660066193878568
552,1.21970565674945,7.20318699959574,0.321821476272426,0.33646,0.71951,4.3332,9.3048,0.0017389,0.00034811,0.136900518589976,0.605716042716414
553,1.94750482571995,7.36297599294816,0.149264592163662,0.69788,0.71769,7.7034,8.2887,0.001169,0.00032694,0.18860597787924,0.566256121888383
554,1.61616034661153,7.40054698823511,0.419452109366467,0.31074,0.48137,5.8918,7.4171,0.0018683,0.00064885,0.170498045712039,0.405021454722456
556,1.85074276126061,7.58278869127926,0.424540763286327,0.43772,0.52168,3.8877,3.6022,0.0014862,0.00056091,0.122087285528666,0.267119583106773
558,2.14821572978349,7.60979569514793,0.209541543768366,0.46622,0.64974,11.143,14.658,0.0014077,0.00050336,0.253614328512528,0.562569452072659
559,1.8823718293351,7.36199325255687,0.251388507537852,0.54605,0.602,7.7889,7.9526,0.0014533,0.00062018,0.203463155479548,0.397581913513736
562,1.78256092495484,7.45360707936624,0.349611724382802,0.47476,0.57127,7.6934,5.4204,0.0019228,0.00046731,0.179116319181652,0.448311924946131
563,1.99372301121214,7.0787746948377,0.149728015622032,0.48858,0.82248,10.992,16.088,0.0012839,0.00020401,0.247618923551667,0.616165649547644
565,1.19801373577865,6.61523462201173,0.0953888910845141,0.069447,0.40181,2.3738,3.9862,0.0019137,0.0004919,0.0831654988912243,0.49528482311904
567,1.23748453356871,6.90159434395854,0.178478470453189,0.11351,0.21231,4.1386,4.6487,0.0021331,0.0010899,0.134648823129191,0.316935289582384
568,1.4859990335748,7.26279270396193,0.111610701927417,0.41911,0.62256,6.4056,10.03,0.001754,0.00053607,0.184927364250771,0.407960322988076
569,1.66223129894753,7.51193664019924,0.232583030124268,0.45036,0.72875,5.6268,14.175,0.0019667,0.0013714,0.164167242714429,0.553889874830456
571,1.34655234874505,6.40396939957746,0.685933058568081,0.26397,0.36763,5.5474,4.2441,0.0020413,0.00098602,0.158138598690579,0.350815929895605
572,2.50866344218845,7.85726869032494,0.147493626340548,0.61039,0.7336,15.372,28.591,0.001191,0.00027911,0.320841851414849,0.716197997915777
573,1.94952585249383,7.69339609892644,0.135939482003575,0.4744,0.49557,6.8495,14.008,0.001386,0.00048331,0.216389679926855,0.547987142125623
575,2.573323229144,7.30684820232948,0.0774934988504217,0.57334,0.82183,15.394,21.44,0.0011475,0.00017394,0.3213441316354,0.734111034719104
578,2.24973387255883,7.57935520168468,0.121197770139976,0.63256,0.8371,11.037,17.386,0.0010401,0.00022377,0.24978334363927,0.655365339179457
579,1.76376916699543,7.28682610106102,0.0607686728175988,0.50491,0.79147,7.2386,18.091,0.0014803,0.00035811,0.199585010232189,0.653468954852751
580,2.19145028185304,7.6668390419301,0.105392765016759,0.69475,0.7123,10.118,19.161,0.0010794,0.000289,0.233191198314111,0.590722724611224
582,1.33959873995075,7.36820047051868,0.4408077957688,0.33622,0.55083,2.5698,7.0499,0.001912,0.0004051,0.0928979892515819,0.523377150559088
583,1.57876814414384,7.12459890304606,0.430704328279003,0.40637,0.63388,4.4544,6.0841,0.0016788,0.00050808,0.136045182577365,0.404946311096009
584,2.02090384599248,6.12883035751279,0.558554879835526,0.62407,0.57463,8.9355,12.757,0.0013895,0.00089326,0.207726001904803,0.395604566340978
585,1.7100263784093,7.42492773023398,0.0946991864454526,0.40561,0.48518,6.8159,14.75,0.0016105,0.00067339,0.194936668601028,0.476773457467897
586,1.88446939101724,7.75924742426976,0.0905461486652191,0.5044,0.64669,9.1348,15.136,0.0014701,0.00051033,0.216653217565266,0.550136471908222
588,1.18744469059969,7.09366394387952,0.358718543317389,0.37832,0.54642,4.5069,10.614,0.0016586,0.000409,0.151072779624555,0.516172370812456
590,2.00627968896774,7.59733599761862,0.158434594512822,0.56923,0.76699,8.7163,16.909,0.0015363,0.00038712,0.211950264043828,0.510769370160003
592,2.12587275220945,7.56803551619257,0.206520334312686,0.5244,0.71002,10.437,14.381,0.0014428,0.00048562,0.242893567014834,0.617828255343405
593,1.63890528321936,7.48593497464327,0.20661056681168,0.51062,0.60695,5.3679,7.2135,0.0015829,0.00058194,0.161259562069299,0.39311306812545
594,2.0320451881662,7.37263048584888,0.119566731199524,0.6566,0.61649,8.8643,10.922,0.0013667,0.00073123,0.212943503369155,0.516114297218693
595,3.58000930542123,7.73522471118834,0.195707300169962,0.71871,0.56242,13.418,14.929,0.0005716,0.00026434,0.301727077508991,0.553371400368401
596,2.36704210580637,7.42550882016952,0.160331305231721,0.62442,0.74182,12.4,13.765,0.0012281,0.00037769,0.269835438186109,0.578585140934249
597,1.82587095911821,6.38420197789132,0.444979283191799,0.49542,0.64746,6.7185,12.243,0.0015842,0.00092439,0.18805216548272,0.532871869242037
598,1.98637016332608,7.57175740462301,0.462011350476547,0.43213,0.58649,5.3916,8.158,0.0011669,0.00042073,0.158824191493278,0.505900392567349
599,2.14215557203575,7.64060394709668,0.245308310234676,0.54947,0.58786,10.53,8.575,0.0013238,0.0005774,0.24166140119226,0.482441142602308
